Site,Event,Depth,Accuracy,TPR,FPR,F1,G
Sendai,FUJI2011_42,1m-2m,0.689,0.018220625748347128,0.19433406783946827,0.033317432426341234,0.57
Sendai,FUJI2011_42,2m-5m,0.613,0.3101413452165437,0.1471590360448595,0.19960666235978342,0.233
Sendai,FUJI2011_42,5m-10m,0.911,0.38507987045067793,0.0028462998102466793,0.005650831762427164,0.056
Sendai,FUJI2011_42,10m-15m,0.998,0.29435483870967744,0.0005474466625029878,0.0010928608019422264,0.008
Sendai,FUJI2011_42,15m+,1.0,,0.0,,
Sendai,FUJI2011_42,0.1m-1m,0.711,0.9998276802894971,0.39467210529635627,0.5659435728742662,0.779
Sendai,FUJI2011_42,1m-2m,0.69,0.018376802540475818,0.19384640393020988,0.033571041993457375,0.571
Sendai,FUJI2011_42,2m-5m,0.611,0.3073039966578471,0.14831776861214185,0.200072281634203,0.235
Sendai,FUJI2011_42,5m-10m,0.911,0.380139430202558,0.002774694783573807,0.005509177255093204,0.057
Sendai,FUJI2011_42,10m-15m,0.998,0.2661290322580645,0.0004703414987701726,0.0009390234203076759,0.008
Sendai,FUJI2011_42,15m+,1.0,,0.0,,
Sendai,FUJI2011_42,0.1m-1m,0.714,0.9998276802894971,0.3907087739955005,0.5618571824836326,0.775
Sendai,FUJI2011_42,1m-2m,0.689,0.018324743609766256,0.1942166672687209,0.0334896678979637,0.566
Sendai,FUJI2011_42,2m-5m,0.614,0.31228241192034534,0.1461934255721242,0.19915394361566674,0.231
Sendai,FUJI2011_42,5m-10m,0.912,0.38897732886863917,0.0028462998102466793,0.005651247226115684,0.055
Sendai,FUJI2011_42,10m-15m,0.998,0.33064516129032256,0.000624551826235803,0.0012467486832836003,0.007
Sendai,FUJI2011_42,15m+,1.0,,0.0,,
Sendai,FUJI2011_42,0.1m-1m,0.711,0.9998276802894971,0.39468261811147787,0.5659543812182269,0.775
Sendai,FUJI2011_42,1m-2m,0.689,0.018480920401894946,0.19420763645558647,0.03375015491012859,0.572
Sendai,FUJI2011_42,2m-5m,0.611,0.30665993594206936,0.14793152442304774,0.19958435544279104,0.236
Sendai,FUJI2011_42,5m-10m,0.911,0.3809079431300434,0.002783645411907916,0.005526900666665496,0.057
Sendai,FUJI2011_42,10m-15m,0.998,0.27419354838709675,0.0005088940806365803,0.0010159026797828576,0.008
Sendai,FUJI2011_42,15m+,1.0,,0.0,,
Sendai,FUJI2011_42,0.1m-1m,0.714,0.9998276802894971,0.39030928702087847,0.5614439989932347,0.761
Sendai,FUJI2011_42,1m-2m,0.689,0.018324743609766256,0.19473142361738252,0.033497302209035615,0.564
Sendai,FUJI2011_42,2m-5m,0.614,0.312125748502994,0.14703488612693638,0.19990116933874866,0.231
Sendai,FUJI2011_42,5m-10m,0.912,0.3865620025251139,0.002855250438580788,0.0056686308521178945,0.055
Sendai,FUJI2011_42,10m-15m,0.998,0.2782258064516129,0.0005088940806365803,0.0010159299557120126,0.008
Sendai,FUJI2011_42,15m+,1.0,,0.0,,
Sendai,FUJI2011_42,0.1m-1m,0.711,0.9998276802894971,0.3941674901705179,0.5654245806499748,0.778
Sendai,FUJI2011_42,1m-2m,0.689,0.018376802540475818,0.19437922190514034,0.03357901228160214,0.573
Sendai,FUJI2011_42,2m-5m,0.611,0.3071299261941234,0.14815223538824437,0.19988477019235842,0.235
Sendai,FUJI2011_42,5m-10m,0.911,0.38107262447164736,0.002801546668576134,0.005562201480777055,0.057
Sendai,FUJI2011_42,10m-15m,0.998,0.2540322580645161,0.00042407840053048355,0.0008467432580359051,0.009
Sendai,FUJI2011_42,15m+,1.0,,0.0,,
Sendai,FUJI2011_42,0.1m-1m,0.714,0.9998276802894971,0.391297491642312,0.5624656519277033,0.784
Sendai,FUJI2011_42,1m-2m,0.689,0.01842886147118538,0.19459596142036628,0.03366914678946825,0.573
Sendai,FUJI2011_42,2m-5m,0.613,0.3108028129786938,0.1471590360448595,0.19974346096948795,0.232
Sendai,FUJI2011_42,5m-10m,0.911,0.38551902069495525,0.002774694783573807,0.005509734374003405,0.055
Sendai,FUJI2011_42,10m-15m,0.998,0.3024193548387097,0.0005705782116228324,0.0011390074442858614,0.008
Sendai,FUJI2011_42,15m+,1.0,,0.0,,
Sendai,FUJI2011_42,0.1m-1m,0.715,0.9998276802894971,0.389205441433107,0.5603010721321384,0.768
Sendai,FUJI2011_42,1m-2m,0.688,0.018532979332604508,0.1954719502944045,0.03385602024424474,0.563
Sendai,FUJI2011_42,2m-5m,0.614,0.3122998189667177,0.1473107748334322,0.20019176639053693,0.231
Sendai,FUJI2011_42,5m-10m,0.911,0.38557391447548994,0.002801546668576134,0.005562675419330737,0.055
Sendai,FUJI2011_42,10m-15m,0.998,0.3024193548387097,0.0005628676952495508,0.0011236440463951087,0.008
Sendai,FUJI2011_42,15m+,1.0,,0.0,,
Sendai,FUJI2011_42,0.1m-1m,0.715,0.9998276802894971,0.38990980004625636,0.5610305779595239,0.778
Sendai,FUJI2011_42,1m-2m,0.689,0.018637097194023636,0.19453274572842538,0.0340153714039177,0.564
Sendai,FUJI2011_42,2m-5m,0.615,0.3131005430998468,0.14653828645524394,0.19964030070509367,0.23
Sendai,FUJI2011_42,5m-10m,0.912,0.3876598781358072,0.0028462998102466793,0.005651107715538505,0.055
Sendai,FUJI2011_42,10m-15m,0.998,0.3024193548387097,0.0005782887279961138,0.0011543700602581171,0.008
Sendai,FUJI2011_42,15m+,1.0,,0.0,,
Sendai,FUJI2011_42,0.1m-1m,0.714,0.9998276802894971,0.3907192868106221,0.5618680525274256,0.763
Sendai,FUJI2011_42,1m-2m,0.688,0.018532979332604508,0.19531842647111947,0.033853715830967475,0.567
Sendai,FUJI2011_42,2m-5m,0.613,0.3104720790976187,0.14765563571655194,0.20013175683987453,0.232
Sendai,FUJI2011_42,5m-10m,0.911,0.3837075259373113,0.002783645411907916,0.005527193236322769,0.056
Sendai,FUJI2011_42,10m-15m,0.998,0.28225806451612906,0.0005166045970098617,0.0010313216111574486,0.008
Sendai,FUJI2011_42,15m+,1.0,,0.0,,
Sendai,FUJI2011_42,0.1m-1m,0.714,0.9998276802894971,0.3905300561384327,0.5616723665887354,0.762
Sendai,FUJI2011_42,1m-2m,0.689,0.01858503826331407,0.1949662247588773,0.033935221884602865,0.566
Sendai,FUJI2011_42,2m-5m,0.613,0.311185767998886,0.14703488612693638,0.19970799460940744,0.232
Sendai,FUJI2011_42,5m-10m,0.912,0.3861228522808366,0.002819447925244352,0.005598019419208523,0.055
Sendai,FUJI2011_42,10m-15m,0.998,0.3024193548387097,0.0005705782116228324,0.0011390074442858614,0.007
Sendai,FUJI2011_42,15m+,1.0,,0.0,,
Sendai,FUJI2011_42,0.1m-1m,0.71,0.9998276802894971,0.3961438994133849,0.5674551570679126,0.777
Sendai,FUJI2011_42,1m-2m,0.691,0.01842886147118538,0.1920673337427302,0.03363084338021049,0.575
Sendai,FUJI2011_42,2m-5m,0.612,0.3082787912546999,0.14728318596278261,0.19933306470426562,0.235
Sendai,FUJI2011_42,5m-10m,0.911,0.3834879508151726,0.002801546668576134,0.005562457162535379,0.056
Sendai,FUJI2011_42,10m-15m,0.998,0.28225806451612906,0.0005243151133831433,0.0010466859306720098,0.008
Sendai,FUJI2011_42,15m+,1.0,,0.0,,
Sendai,FUJI2011_42,0.1m-1m,0.714,0.9998276802894971,0.39001492819747274,0.5611393960104077,0.767
Sendai,FUJI2011_42,1m-2m,0.69,0.018845332916861888,0.19359354116244626,0.034347148087392906,0.564
Sendai,FUJI2011_42,2m-5m,0.615,0.3140405236039549,0.14611065896017547,0.19943301063918284,0.23
Sendai,FUJI2011_42,5m-10m,0.912,0.3902398858209365,0.0029268554652536606,0.005810134086309049,0.055
Sendai,FUJI2011_42,10m-15m,0.998,0.3185483870967742,0.0006322623426090845,0.0012620197985930952,0.007
Sendai,FUJI2011_42,15m+,1.0,,0.0,,
Sendai,FUJI2011_42,0.1m-1m,0.715,0.9998276802894971,0.3891213389121339,0.5602139175119484,0.77
Sendai,FUJI2011_42,1m-2m,0.689,0.01842886147118538,0.19451468410215655,0.033667929758363045,0.564
Sendai,FUJI2011_42,2m-5m,0.615,0.3139708954184654,0.14582097581835488,0.19914898549784066,0.229
Sendai,FUJI2011_42,5m-10m,0.912,0.39111818630949113,0.002819447925244352,0.00559853775361072,0.054
Sendai,FUJI2011_42,10m-15m,0.998,0.3629032258064516,0.0006399728589823661,0.0012776925317588696,0.007
Sendai,FUJI2011_42,15m+,1.0,,0.0,,
Sendai,FUJI2011_42,0.1m-1m,0.713,0.9998276802894971,0.3924118500452051,0.5636159887723999,0.765
Sendai,FUJI2011_42,1m-2m,0.689,0.01858503826331407,0.194677238738576,0.033930838419405016,0.57
Sendai,FUJI2011_42,2m-5m,0.612,0.3091317365269461,0.14794531885837253,0.20011765102130064,0.234
Sendai,FUJI2011_42,5m-10m,0.911,0.38184113739913267,0.0027299416419032615,0.005421125395996648,0.056
Sendai,FUJI2011_42,10m-15m,0.998,0.29435483870967744,0.0005320256297564248,0.001062131531610749,0.008
Sendai,FUJI2011_42,15m+,1.0,,0.0,,
Sendai,FUJI2011_42,0.1m-1m,0.713,0.9998276802894971,0.3918651836588802,0.5630519027773201,0.779
Sendai,FUJI2011_42,1m-2m,0.689,0.018480920401894946,0.194785608496189,0.03375885887628457,0.572
Sendai,FUJI2011_42,2m-5m,0.613,0.3097583901963515,0.1473107748334322,0.19966671113334789,0.233
Sendai,FUJI2011_42,5m-10m,0.911,0.3843113575231926,0.0028104972969102433,0.005580186280068165,0.056
Sendai,FUJI2011_42,10m-15m,0.998,0.2862903225806452,0.0005320256297564248,0.0010620775550753553,0.008
Sendai,FUJI2011_42,15m+,1.0,,0.0,,
Sendai,FUJI2011_42,0.1m-1m,0.715,0.9998276802894971,0.389405184920418,0.5605080220627442,0.76
Sendai,FUJI2011_42,1m-2m,0.689,0.018376802540475818,0.1942889137737962,0.033577664196219804,0.565
Sendai,FUJI2011_42,2m-5m,0.615,0.31409274474307197,0.14630378105472253,0.1996233836827419,0.23
Sendai,FUJI2011_42,5m-10m,0.912,0.38903222264917386,0.0028462998102466793,0.00565125301869969,0.055
Sendai,FUJI2011_42,10m-15m,0.998,0.3346774193548387,0.0006322623426090845,0.0012621402883951614,0.007
Sendai,FUJI2011_42,15m+,1.0,,0.0,,
Sendai,FUJI2011_42,0.1m-1m,0.711,0.9998276802894971,0.3950295410104918,0.5663109651699632,0.778
Sendai,FUJI2011_42,1m-2m,0.69,0.018116507886928004,0.1930607231875158,0.03312465171067322,0.572
Sendai,FUJI2011_42,2m-5m,0.612,0.3079828714663696,0.1477384023285007,0.19968739662334192,0.235
Sendai,FUJI2011_42,5m-10m,0.911,0.382609650326618,0.002783645411907916,0.005527079009729201,0.056
Sendai,FUJI2011_42,10m-15m,0.998,0.29435483870967744,0.0005320256297564248,0.001062131531610749,0.008
Sendai,FUJI2011_42,15m+,1.0,,0.0,,
Sendai,FUJI2011_42,0.1m-1m,0.712,0.9998276802894971,0.39292697798616516,0.5641471261125918,0.782
Sendai,FUJI2011_42,1m-2m,0.69,0.018532979332604508,0.19381028067767223,0.033830901212232894,0.572
Sendai,FUJI2011_42,2m-5m,0.613,0.3099150536137028,0.1470210916916116,0.19943289661843694,0.233
Sendai,FUJI2011_42,5m-10m,0.911,0.38507987045067793,0.002828398553578461,0.005615551075467936,0.056
Sendai,FUJI2011_42,10m-15m,0.998,0.2903225806451613,0.0005397361461297063,0.0010774691788231127,0.008
Sendai,FUJI2011_42,15m+,1.0,,0.0,,
Sendai,FUJI2011_42,0.1m-1m,0.713,0.9998276802894971,0.39206492714619123,0.5632580624932432,0.773
Sendai,FUJI2011_42,1m-2m,0.689,0.018376802540475818,0.19479463930932342,0.03358519876272082,0.569
Sendai,FUJI2011_42,2m-5m,0.612,0.30928839994429747,0.1476970190225263,0.19992311699264947,0.233
Sendai,FUJI2011_42,5m-10m,0.911,0.38326837569303396,0.002792596040242025,0.0055447912463413886,0.056
Sendai,FUJI2011_42,10m-15m,0.998,0.2903225806451613,0.0005397361461297063,0.0010774691788231127,0.008
Sendai,FUJI2011_42,15m+,1.0,,0.0,,
Sendai,FUJI2011_42,0.1m-1m,0.715,0.9998276802894971,0.38904774920628243,0.5601376485607263,0.782
Sendai,FUJI2011_42,1m-2m,0.689,0.018845332916861888,0.19480367012245783,0.03436608610065573,0.568
Sendai,FUJI2011_42,2m-5m,0.615,0.31344868402729426,0.1460554812188763,0.19926216929286691,0.23
Sendai,FUJI2011_42,5m-10m,0.912,0.39013009825986716,0.0028821023235831157,0.005721933624580818,0.055
Sendai,FUJI2011_42,10m-15m,0.998,0.3346774193548387,0.000624551826235803,0.001246777003557014,0.007
Sendai,FUJI2011_42,15m+,1.0,,0.0,,
Sendai,FUJI2011_42,0.1m-1m,0.712,0.9998276802894971,0.39293749080128676,0.5641579615592182,0.779
Sendai,FUJI2011_42,1m-2m,0.689,0.018324743609766256,0.19489397825380197,0.03349970538584781,0.575
Sendai,FUJI2011_42,2m-5m,0.612,0.30787842918813535,0.14762804684590236,0.19956463215522985,0.234
Sendai,FUJI2011_42,5m-10m,0.911,0.38315858813196463,0.002792596040242025,0.005544779753931914,0.056
Sendai,FUJI2011_42,10m-15m,0.998,0.2903225806451613,0.0005011835642632987,0.001000639725226042,0.008
Sendai,FUJI2011_42,15m+,1.0,,0.0,,
Sendai,FUJI2011_42,0.1m-1m,0.713,0.9998276802894971,0.3915603120203528,0.5627371238281594,0.769
Sendai,FUJI2011_42,1m-2m,0.69,0.018116507886928004,0.1939186504352852,0.03313722863540067,0.567
Sendai,FUJI2011_42,2m-5m,0.614,0.31165575825094,0.1468693529030389,0.1996517897465834,0.232
Sendai,FUJI2011_42,5m-10m,0.912,0.3864522149640446,0.002819447925244352,0.005598054004749599,0.055
Sendai,FUJI2011_42,10m-15m,0.998,0.3064516129032258,0.00060913079348924,0.0012158448643514853,0.007
Sendai,FUJI2011_42,15m+,1.0,,0.0,,
Sendai,FUJI2011_42,0.1m-1m,0.711,0.9998276802894971,0.3942831311368558,0.5655435495525779,0.768
Sendai,FUJI2011_42,1m-2m,0.69,0.01842886147118538,0.19333164758154825,0.03365010942988561,0.568
Sendai,FUJI2011_42,2m-5m,0.612,0.3087139674140092,0.14740733588070573,0.1995377245349083,0.234
Sendai,FUJI2011_42,5m-10m,0.911,0.3833781632541033,0.002783645411907916,0.005527159036542494,0.056
Sendai,FUJI2011_42,10m-15m,0.998,0.29838709677419356,0.0005474466625029878,0.0010928882181699426,0.008
Sendai,FUJI2011_42,15m+,1.0,,0.0,,
Sendai,FUJI2011_42,0.1m-1m,0.712,0.9998276802894971,0.3934841571876117,0.564721179465356,0.785
Sendai,FUJI2011_42,1m-2m,0.689,0.018324743609766256,0.19522811833977533,0.03350463375984896,0.572
Sendai,FUJI2011_42,2m-5m,0.611,0.30667734298844174,0.14852468514201372,0.20012720942664086,0.235
Sendai,FUJI2011_42,5m-10m,0.911,0.3792611297140034,0.0027120403852350437,0.005385569358533826,0.057
Sendai,FUJI2011_42,10m-15m,0.998,0.27419354838709675,0.0004934730478900172,0.0009851730549736526,0.008
Sendai,FUJI2011_42,15m+,1.0,,0.0,,
Sendai,FUJI2011_42,0.1m-1m,0.714,0.9998276802894971,0.39030928702087847,0.5614439989932347,0.776
Sendai,FUJI2011_42,1m-2m,0.688,0.018689156124733198,0.19560741249142072,0.034118488175658775,0.568
Sendai,FUJI2011_42,2m-5m,0.613,0.31040245091212926,0.14805567434097086,0.2004843699149801,0.232
Sendai,FUJI2011_42,5m-10m,0.911,0.38288411922929133,0.0028104972969102433,0.005580035271509576,0.056
Sendai,FUJI2011_42,10m-15m,0.998,0.2661290322580645,0.00047805201514345417,0.0009543896442659538,0.008
Sendai,FUJI2011_42,15m+,1.0,,0.0,,
Sendai,FUJI2011_42,0.1m-1m,0.712,0.9998276802894971,0.3935577468934631,0.5647969635106347,0.776
Sendai,FUJI2011_42,1m-2m,0.69,0.01842886147118538,0.1934851714048333,0.0336524332263958,0.569
Sendai,FUJI2011_42,2m-5m,0.613,0.3095146915471383,0.14736595257473134,0.19966670920535443,0.234
Sendai,FUJI2011_42,5m-10m,0.911,0.3837075259373113,0.002765744155239698,0.005491902955816132,0.056
Sendai,FUJI2011_42,10m-15m,0.998,0.3064516129032258,0.0005705782116228324,0.0011390356677758629,0.007
Sendai,FUJI2011_42,15m+,1.0,,0.0,,
Sendai,FUJI2011_42,0.1m-1m,0.706,0.9997702403859962,0.4021256912175942,0.5735565528236096,0.704
Sendai,FUJI2011_42,1m-2m,0.673,0.019001509708990578,0.213452299245024,0.03489653238861792,0.585
Sendai,FUJI2011_42,2m-5m,0.585,0.2622197465534048,0.15880153945898226,0.19780899832223542,0.265
Sendai,FUJI2011_42,5m-10m,0.904,0.3193720151506834,0.0012172854534388314,0.0024253267813103933,0.073
Sendai,FUJI2011_42,10m-15m,0.998,0.6451612903225806,0.0014495770781769255,0.0028926548108849986,0.003
Sendai,FUJI2011_42,15m+,1.0,,0.0,,
Sendai,FUJI2011_42,0.1m-1m,0.703,0.9997702403859962,0.40576312524967934,0.5772469116550273,0.706
Sendai,FUJI2011_42,1m-2m,0.673,0.019157686501119268,0.21413864104323954,0.03516901441238561,0.589
Sendai,FUJI2011_42,2m-5m,0.582,0.25563988302464835,0.15949126122522175,0.19643106968880272,0.269
Sendai,FUJI2011_42,5m-10m,0.903,0.3159686007575342,0.0011904335684365043,0.002371930723733322,0.075
Sendai,FUJI2011_42,10m-15m,0.998,0.6290322580645161,0.001233682619725043,0.0024625356184664127,0.004
Sendai,FUJI2011_42,15m+,1.0,,0.0,,
Sendai,FUJI2011_42,0.1m-1m,0.706,0.9997702403859962,0.4015264607556612,0.5729467654693987,0.706
Sendai,FUJI2011_42,1m-2m,0.673,0.01952209901608621,0.21366000794711557,0.035775402197387236,0.588
Sendai,FUJI2011_42,2m-5m,0.585,0.2626723297590865,0.15876015615300787,0.19790548419338255,0.264
Sendai,FUJI2011_42,5m-10m,0.904,0.31920733380907945,0.0012262360817729405,0.0024430870362088545,0.073
Sendai,FUJI2011_42,10m-15m,0.998,0.6411290322580645,0.0014804191436700515,0.0029540172210262973,0.003
Sendai,FUJI2011_42,15m+,1.0,,0.0,,
Sendai,FUJI2011_42,0.1m-1m,0.705,0.9997702403859962,0.40336620340194695,0.5748172644565678,0.712
Sendai,FUJI2011_42,1m-2m,0.674,0.01920974543182883,0.21240472492143192,0.03523303779798483,0.591
Sendai,FUJI2011_42,2m-5m,0.585,0.26225456064614955,0.1584842674465121,0.19757255167977125,0.265
Sendai,FUJI2011_42,5m-10m,0.904,0.3197562716144261,0.0011993841967706132,0.002389804398513145,0.072
Sendai,FUJI2011_42,10m-15m,0.998,0.6532258064516129,0.0015112612091631777,0.003015545845423644,0.003
Sendai,FUJI2011_42,15m+,1.0,,0.0,,
Sendai,FUJI2011_42,0.1m-1m,0.708,0.9997702403859962,0.3990769748323206,0.5704486933526276,0.708
Sendai,FUJI2011_42,1m-2m,0.674,0.019417981154667082,0.2121428313405339,0.035579297348972444,0.588
Sendai,FUJI2011_42,2m-5m,0.589,0.268834424174906,0.15801525664546923,0.19903934541776502,0.26
Sendai,FUJI2011_42,5m-10m,0.904,0.3224460668606247,0.0012351867101070494,0.0024609463298775765,0.071
Sendai,FUJI2011_42,10m-15m,0.998,0.6733870967741935,0.0017502872167349047,0.0034914992277007067,0.003
Sendai,FUJI2011_42,15m+,1.0,,0.0,,
Sendai,FUJI2011_42,0.1m-1m,0.704,0.9997702403859962,0.4043649208385021,0.5758306255329747,0.701
Sendai,FUJI2011_42,1m-2m,0.674,0.019105627570409702,0.21200736914351767,0.035052410679025425,0.589
Sendai,FUJI2011_42,2m-5m,0.585,0.26145383651302045,0.15884292276495662,0.1976227065427931,0.266
Sendai,FUJI2011_42,5m-10m,0.903,0.31838392710105945,0.0011993841967706132,0.0023897659056101687,0.073
Sendai,FUJI2011_42,10m-15m,0.998,0.6491935483870968,0.001488129660043333,0.002969452520510729,0.003
Sendai,FUJI2011_42,15m+,1.0,,0.0,,
Sendai,FUJI2011_42,0.1m-1m,0.705,0.9997702403859962,0.4034923571834066,0.5749453475549009,0.713
Sendai,FUJI2011_42,1m-2m,0.673,0.019105627570409702,0.21339811436621753,0.035071305634469585,0.592
Sendai,FUJI2011_42,2m-5m,0.584,0.2601309009887202,0.1590084559888541,0.19737117134251353,0.266
Sendai,FUJI2011_42,5m-10m,0.903,0.3190975462480101,0.0012172854534388314,0.0024253188602753693,0.073
Sendai,FUJI2011_42,10m-15m,0.998,0.6330645161290323,0.0013493403653242657,0.002692940883062117,0.004
Sendai,FUJI2011_42,15m+,1.0,,0.0,,
Sendai,FUJI2011_42,0.1m-1m,0.707,0.9997702403859962,0.4001282563444839,0.5715218981448372,0.709
Sendai,FUJI2011_42,1m-2m,0.673,0.01952209901608621,0.2141115486038363,0.03578171975580813,0.587
Sendai,FUJI2011_42,2m-5m,0.586,0.26359490321682216,0.15903604485950368,0.19838154798430066,0.263
Sendai,FUJI2011_42,5m-10m,0.904,0.32030520941977275,0.0012083348251047223,0.0024075871522823973,0.072
Sendai,FUJI2011_42,10m-15m,0.998,0.6411290322580645,0.0014187350126837995,0.0028312049377313465,0.003
Sendai,FUJI2011_42,15m+,1.0,,0.0,,
Sendai,FUJI2011_42,0.1m-1m,0.707,0.9997702403859962,0.40070646117617376,0.5721114739966147,0.699
Sendai,FUJI2011_42,1m-2m,0.673,0.019157686501119268,0.2138767474623415,0.03516547840655218,0.585
Sendai,FUJI2011_42,2m-5m,0.586,0.26329898342849184,0.15870497841170872,0.1980401288112409,0.264
Sendai,FUJI2011_42,5m-10m,0.904,0.3200856342976341,0.0012441373384411585,0.0024786404764220093,0.072
Sendai,FUJI2011_42,10m-15m,0.998,0.6491935483870968,0.0015498137910295853,0.003092245492816413,0.003
Sendai,FUJI2011_42,15m+,1.0,,0.0,,
Sendai,FUJI2011_42,0.1m-1m,0.705,0.9997702403859962,0.40291415235171674,0.5743581108297383,0.706
Sendai,FUJI2011_42,1m-2m,0.672,0.01920974543182883,0.21451793519488493,0.035261847587806046,0.587
Sendai,FUJI2011_42,2m-5m,0.584,0.2591038852527503,0.15898086711820453,0.19705363621885452,0.267
Sendai,FUJI2011_42,5m-10m,0.903,0.31871328978426744,0.0012262360817729405,0.0024430725438885624,0.073
Sendai,FUJI2011_42,10m-15m,0.998,0.6290322580645161,0.0013262088162044213,0.0026468372208919423,0.004
Sendai,FUJI2011_42,15m+,1.0,,0.0,,
Sendai,FUJI2011_42,0.1m-1m,0.704,0.9997702403859962,0.40404953638485314,0.5755107725416726,0.707
Sendai,FUJI2011_42,1m-2m,0.673,0.019157686501119268,0.2139941480330889,0.035167064494965615,0.591
Sendai,FUJI2011_42,2m-5m,0.583,0.2586338950006963,0.15909122260080283,0.19700219511780095,0.267
Sendai,FUJI2011_42,5m-10m,0.903,0.31728605149036615,0.0011814829401023952,0.002354199511348704,0.074
Sendai,FUJI2011_42,10m-15m,0.998,0.6370967741935484,0.0013184982998311397,0.0026315504963450205,0.004
Sendai,FUJI2011_42,15m+,1.0,,0.0,,
Sendai,FUJI2011_42,0.1m-1m,0.706,0.9997702403859962,0.40190492210004,0.5733319549839351,0.703
Sendai,FUJI2011_42,1m-2m,0.673,0.01905356863970014,0.2139399631542824,0.034990840658524376,0.588
Sendai,FUJI2011_42,2m-5m,0.585,0.26161049993037183,0.15876015615300787,0.19760334466340215,0.265
Sendai,FUJI2011_42,5m-10m,0.904,0.31948180271175275,0.0012172854534388314,0.0024253299459280606,0.073
Sendai,FUJI2011_42,10m-15m,0.998,0.6451612903225806,0.0014649981109234886,0.0029233580151937686,0.003
Sendai,FUJI2011_42,15m+,1.0,,0.0,,
Sendai,FUJI2011_42,0.1m-1m,0.706,0.9997702403859962,0.40190492210004,0.5733319549839351,0.711
Sendai,FUJI2011_42,1m-2m,0.673,0.01920974543182883,0.21358776144204025,0.03524923079935549,0.588
Sendai,FUJI2011_42,2m-5m,0.585,0.2622023395070324,0.15862221179975997,0.19766486961145016,0.265
Sendai,FUJI2011_42,5m-10m,0.904,0.3201954218587034,0.0012351867101070494,0.002460880321746481,0.072
Sendai,FUJI2011_42,10m-15m,0.998,0.6370967741935484,0.001457287594550207,0.002907923639105467,0.003
Sendai,FUJI2011_42,15m+,1.0,,0.0,,
Sendai,FUJI2011_42,0.1m-1m,0.705,0.9997702403859962,0.40317697272975755,0.5746250966191847,0.713
Sendai,FUJI2011_42,1m-2m,0.673,0.01936592222395752,0.21308203590651303,0.03550498070946166,0.592
Sendai,FUJI2011_42,2m-5m,0.585,0.26134939423478626,0.15866359510573436,0.19745405747143924,0.266
